product_id,product_name,data_price,image_link,description,href,category
s09010617,KLIPPAN,299.00,https://www.ikea.com/us/en/images/products/klippan-loveseat-vissle-gray__0239990_pe379591_s5.jpg?f=xxs,Loveseat,https://www.ikea.com/us/en/p/klippan-loveseat-vissle-gray-s09010617/,sofas-sectionals-fu003
s39575884,MORABO,999.00,https://www.ikea.com/us/en/images/products/morabo-sofa-with-chaise-gunnared-dark-gray-wood__0602368_pe680306_s5.jpg?f=xxs,Sofa with chaise,https://www.ikea.com/us/en/p/morabo-sofa-with-chaise-gunnared-dark-gray-wood-s39575884/,sofas-sectionals-fu003
s19389468,PÄRUP,499.00,https://www.ikea.com/us/en/images/products/paerup-sofa-vissle-gray__1041907_pe841187_s5.jpg?f=xxs,Sofa,https://www.ikea.com/us/en/p/paerup-sofa-vissle-gray-s19389468/,sofas-sectionals-fu003
s49384110,UPPLAND,1599.00,https://www.ikea.com/us/en/images/products/uppland-sectional-4-seat-corner-blekinge-white__0818591_pe774513_s5.jpg?f=xxs,"Sectional, 4-seat corner",https://www.ikea.com/us/en/p/uppland-sectional-4-seat-corner-blekinge-white-s49384110/,sofas-sectionals-fu003
00512246,LINANÄS,249.00,https://www.ikea.com/us/en/images/products/linanaes-loveseat-vissle-dark-gray__0962404_pe808061_s5.jpg?f=xxs,Loveseat,https://www.ikea.com/us/en/p/linanaes-loveseat-vissle-dark-gray-00512246/,sofas-sectionals-fu003
s49319266,FINNALA,2849.00,https://www.ikea.com/us/en/images/products/finnala-sectional-5-seat-corner-with-chaise-gunnared-beige__0514336_pe639416_s5.jpg?f=xxs,"Sectional, 5-seat corner",https://www.ikea.com/us/en/p/finnala-sectional-5-seat-corner-with-chaise-gunnared-beige-s49319266/,sofas-sectionals-fu003
s79389842,PÄRUP,699.00,https://www.ikea.com/us/en/images/products/paerup-sofa-with-chaise-vissle-gray__1041911_pe841191_s5.jpg?f=xxs,Sofa with chaise,https://www.ikea.com/us/en/p/paerup-sofa-with-chaise-vissle-gray-s79389842/,sofas-sectionals-fu003
s29502299,SÖDERHAMN,1179.00,https://www.ikea.com/us/en/images/products/soederhamn-sectional-4-seat-with-chaise-fridtuna-light-beige__1154124_pe885938_s5.jpg?f=xxs,"Sectional, 4-seat with chaise",https://www.ikea.com/us/en/p/soederhamn-sectional-4-seat-with-chaise-fridtuna-light-beige-s29502299/,sofas-sectionals-fu003
s69469491,JÄTTEBO,1650.00,https://www.ikea.com/us/en/images/products/jaettebo-2-5-seat-mod-sofa-w-chaise-left-samsala-dark-yellow-green__1109585_pe870075_s5.jpg?f=xxs,2.5-seat mod sofa w chaise,https://www.ikea.com/us/en/p/jaettebo-2-5-seat-mod-sofa-w-chaise-left-samsala-dark-yellow-green-s69469491/,sofas-sectionals-fu003
s19319060,FINNALA,1149.00,https://www.ikea.com/us/en/images/products/finnala-sofa-gunnared-beige__0514366_pe639439_s5.jpg?f=xxs,Sofa,https://www.ikea.com/us/en/p/finnala-sofa-gunnared-beige-s19319060/,sofas-sectionals-fu003
s69494382,KIVIK,1349.00,https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-tresund-anthracite__1125143_pe875382_s5.jpg?f=xxs,"Sectional, 4-seat with chaise",https://www.ikea.com/us/en/p/kivik-sectional-4-seat-with-chaise-tresund-anthracite-s69494382/,sofas-sectionals-fu003
s69384114,UPPLAND,749.00,https://www.ikea.com/us/en/images/products/uppland-loveseat-blekinge-white__0818535_pe774466_s5.jpg?f=xxs,Loveseat,https://www.ikea.com/us/en/p/uppland-loveseat-blekinge-white-s69384114/,sofas-sectionals-fu003
s59485203,JÄTTEBO,2450.00,https://www.ikea.com/us/en/images/products/jaettebo-4-seat-mod-sofa-w-chaise-right-samsala-dark-yellow-green__1109638_pe870128_s5.jpg?f=xxs,4-seat mod sofa w chaise,https://www.ikea.com/us/en/p/jaettebo-4-seat-mod-sofa-w-chaise-right-samsala-dark-yellow-green-s59485203/,sofas-sectionals-fu003
s09440486,KIVIK,1899.00,https://www.ikea.com/us/en/images/products/kivik-sectional-6-seat-crn-chaise-tibbleby-beige-gray__1056110_pe848245_s5.jpg?f=xxs,Sectional 6-seat crn/chaise,https://www.ikea.com/us/en/p/kivik-sectional-6-seat-crn-chaise-tibbleby-beige-gray-s09440486/,sofas-sectionals-fu003
s69316672,MORABO,1249.00,https://www.ikea.com/us/en/images/products/morabo-sofa-grann-bomstad-black-wood__0321005_pe514785_s5.jpg?f=xxs,Sofa,https://www.ikea.com/us/en/p/morabo-sofa-grann-bomstad-black-wood-s69316672/,sofas-sectionals-fu003
s59429537,ÄPPLARYD,1699.00,https://www.ikea.com/us/en/images/products/aepplaryd-sectional-4-seat-with-chaise-lejde-light-gray__1010450_pe828073_s5.jpg?f=xxs,"Sectional, 4-seat with chaise",https://www.ikea.com/us/en/p/aepplaryd-sectional-4-seat-with-chaise-lejde-light-gray-s59429537/,sofas-sectionals-fu003
s89440595,KIVIK,699.00,https://www.ikea.com/us/en/images/products/kivik-loveseat-tibbleby-beige-gray__1056142_pe848270_s5.jpg?f=xxs,Loveseat,https://www.ikea.com/us/en/p/kivik-loveseat-tibbleby-beige-gray-s89440595/,sofas-sectionals-fu003
s09304686,VINLIDEN,949.00,https://www.ikea.com/us/en/images/products/vinliden-sofa-with-chaise-hakebo-light-turquoise__0938992_pe794370_s5.jpg?f=xxs,Sofa with chaise,https://www.ikea.com/us/en/p/vinliden-sofa-with-chaise-hakebo-light-turquoise-s09304686/,sofas-sectionals-fu003
s79384118,UPPLAND,1099.00,https://www.ikea.com/us/en/images/products/uppland-sofa-with-chaise-blekinge-white__0818577_pe774499_s5.jpg?f=xxs,Sofa with chaise,https://www.ikea.com/us/en/p/uppland-sofa-with-chaise-blekinge-white-s79384118/,sofas-sectionals-fu003
s19389166,PÄRUP,449.00,https://www.ikea.com/us/en/images/products/paerup-loveseat-vissle-gray__1041903_pe841183_s5.jpg?f=xxs,Loveseat,https://www.ikea.com/us/en/p/paerup-loveseat-vissle-gray-s19389166/,sofas-sectionals-fu003
s19575880,MORABO,1849.00,https://www.ikea.com/us/en/images/products/morabo-sofa-with-chaise-grann-bomstad-golden-brown-wood__0602358_pe680291_s5.jpg?f=xxs,Sofa with chaise,https://www.ikea.com/us/en/p/morabo-sofa-with-chaise-grann-bomstad-golden-brown-wood-s19575880/,sofas-sectionals-fu003
50399318,KLIPPAN,399.00,https://www.ikea.com/us/en/images/products/klippan-loveseat-bomstad-black__0562963_pe663653_s5.jpg?f=xxs,Loveseat,https://www.ikea.com/us/en/p/klippan-loveseat-bomstad-black-50399318/,sofas-sectionals-fu003
s49452057,SÖDERHAMN,499.00,https://www.ikea.com/us/en/images/products/soederhamn-sofa-section-tonerud-gray__1057813_pe848995_s5.jpg?f=xxs,Sofa section,https://www.ikea.com/us/en/p/soederhamn-sofa-section-tonerud-gray-s49452057/,sofas-sectionals-fu003
s29318319,MORABO,649.00,https://www.ikea.com/us/en/images/products/morabo-loveseat-gunnared-dark-gray-wood__0602101_pe680170_s5.jpg?f=xxs,Loveseat,https://www.ikea.com/us/en/p/morabo-loveseat-gunnared-dark-gray-wood-s29318319/,sofas-sectionals-fu003
s69440474,KIVIK,1399.00,https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-corner-tibbleby-beige-gray__1056088_pe848223_s5.jpg?f=xxs,"Sectional, 4-seat corner",https://www.ikea.com/us/en/p/kivik-sectional-4-seat-corner-tibbleby-beige-gray-s69440474/,sofas-sectionals-fu003
s59440573,KIVIK,2149.00,https://www.ikea.com/us/en/images/products/kivik-sectional-6-seat-tibbleby-beige-gray__1056156_pe848288_s5.jpg?f=xxs,"Sectional, 6-seat",https://www.ikea.com/us/en/p/kivik-sectional-6-seat-tibbleby-beige-gray-s59440573/,sofas-sectionals-fu003
s79489691,HYLTARP,1449.00,https://www.ikea.com/us/en/images/products/hyltarp-sofa-w-chaise-left-gransel-natural__1193846_pe901657_s5.jpg?f=xxs,"Sofa w chaise, left",https://www.ikea.com/us/en/p/hyltarp-sofa-w-chaise-left-gransel-natural-s79489691/,sofas-sectionals-fu003
s39393191,BACKSÄLEN,899.00,https://www.ikea.com/us/en/images/products/backsaelen-sofa-with-chaise-hallarp-gray__0950589_pe800519_s5.jpg?f=xxs,Sofa with chaise,https://www.ikea.com/us/en/p/backsaelen-sofa-with-chaise-hallarp-gray-s39393191/,sofas-sectionals-fu003
s29319601,FINNALA,431.00,https://www.ikea.com/us/en/images/products/finnala-corner-section-gunnared-medium-gray__0570301_pe666258_s5.jpg?f=xxs,Corner section,https://www.ikea.com/us/en/p/finnala-corner-section-gunnared-medium-gray-s29319601/,sofas-sectionals-fu003
s39575898,MORABO,1049.00,https://www.ikea.com/us/en/images/products/morabo-sectional-4-seat-with-chaise-gunnared-dark-gray-wood__0602427_pe680341_s5.jpg?f=xxs,"Sectional, 4-seat with chaise",https://www.ikea.com/us/en/p/morabo-sectional-4-seat-with-chaise-gunnared-dark-gray-wood-s39575898/,sofas-sectionals-fu003
s59305706,SÖDERHAMN,769.00,https://www.ikea.com/us/en/images/products/soederhamn-sofa-viarp-beige-brown__0802692_pe768543_s5.jpg?f=xxs,Sofa,https://www.ikea.com/us/en/p/soederhamn-sofa-viarp-beige-brown-s59305706/,sofas-sectionals-fu003
80506232,ÄPPLARYD,1049.00,https://www.ikea.com/us/en/images/products/aepplaryd-loveseat-lejde-gray-black__0992862_pe820289_s5.jpg?f=xxs,Loveseat,https://www.ikea.com/us/en/p/aepplaryd-loveseat-lejde-gray-black-80506232/,sofas-sectionals-fu003
s59317752,MORABO,2199.00,https://www.ikea.com/us/en/images/products/morabo-sectional-5-seat-corner-grann-bomstad-golden-brown-wood__0602458_pe680369_s5.jpg?f=xxs,"Sectional, 5-seat corner",https://www.ikea.com/us/en/p/morabo-sectional-5-seat-corner-grann-bomstad-golden-brown-wood-s59317752/,sofas-sectionals-fu003
s19537421,EKHOLMA,699.00,https://www.ikea.com/us/en/images/products/ekholma-sofa-kilanda-light-beige__1360617_pe954528_s5.jpg?f=xxs,Sofa,https://www.ikea.com/us/en/p/ekholma-sofa-kilanda-light-beige-s19537421/,sofas-sectionals-fu003
s79443537,ESSEBODA,1299.00,https://www.ikea.com/us/en/images/products/esseboda-3-seat-sofa-knaebaeck-light-beige-birch__1117686_pe872753_s5.jpg?f=xxs,3-seat sofa,https://www.ikea.com/us/en/p/esseboda-3-seat-sofa-knaebaeck-light-beige-birch-s79443537/,sofas-sectionals-fu003
s09514830,HYLTARP,1999.00,https://www.ikea.com/us/en/images/products/hyltarp-sectional-4-seat-corner-gransel-natural__1193769_pe901599_s5.jpg?f=xxs,"Sectional, 4-seat corner",https://www.ikea.com/us/en/p/hyltarp-sectional-4-seat-corner-gransel-natural-s09514830/,sofas-sectionals-fu003
s39304656,VINLIDEN,749.00,https://www.ikea.com/us/en/images/products/vinliden-sofa-hakebo-dark-gray__0852747_pe780236_s5.jpg?f=xxs,Sofa,https://www.ikea.com/us/en/p/vinliden-sofa-hakebo-dark-gray-s39304656/,sofas-sectionals-fu003
s59393166,BACKSÄLEN,699.00,https://www.ikea.com/us/en/images/products/backsaelen-sofa-katorp-natural__0950636_pe800560_s5.jpg?f=xxs,Sofa,https://www.ikea.com/us/en/p/backsaelen-sofa-katorp-natural-s59393166/,sofas-sectionals-fu003
s69489615,HYLTARP,949.00,https://www.ikea.com/us/en/images/products/hyltarp-loveseat-gransel-natural__1193786_pe901614_s5.jpg?f=xxs,Loveseat,https://www.ikea.com/us/en/p/hyltarp-loveseat-gransel-natural-s69489615/,sofas-sectionals-fu003
s19506052,LÅNGARYD,2499.00,https://www.ikea.com/us/en/images/products/langaryd-sofa-w-chaise-right-lejde-gray-black-metal__0992791_pe820272_s5.jpg?f=xxs,"Sofa w chaise, right",https://www.ikea.com/us/en/p/langaryd-sofa-w-chaise-right-lejde-gray-black-metal-s19506052/,sofas-sectionals-fu003
20245049,STOCKHOLM,2499.00,https://www.ikea.com/us/en/images/products/stockholm-sofa-seglora-natural__0183763_pe334809_s5.jpg?f=xxs,Sofa,https://www.ikea.com/us/en/p/stockholm-sofa-seglora-natural-20245049/,sofas-sectionals-fu003
s29499621,KIVIK,2049.00,https://www.ikea.com/us/en/images/products/kivik-corner-sectional-5-seat-w-chaise-gunnared-medium-gray__1025063_pe833793_s5.jpg?f=xxs,"Corner sectional, 5-seat w chaise",https://www.ikea.com/us/en/p/kivik-corner-sectional-5-seat-w-chaise-gunnared-medium-gray-s29499621/,sofas-sectionals-fu003
s49563102,EKHOLMA,949.00,https://www.ikea.com/us/en/images/products/ekholma-corner-sofa-4-seat-with-open-end-hakebo-dark-gray__1360589_pe954490_s5.jpg?f=xxs,"Corner sofa, 4-seat with open end",https://www.ikea.com/us/en/p/ekholma-corner-sofa-4-seat-with-open-end-hakebo-dark-gray-s49563102/,sofas-sectionals-fu003
s79514695,ROCKSJÖN,399.00,https://www.ikea.com/us/en/images/products/rocksjoen-loveseat-klovsta-gray-white__1247374_pe922645_s5.jpg?f=xxs,Loveseat,https://www.ikea.com/us/en/p/rocksjoen-loveseat-klovsta-gray-white-s79514695/,sofas-sectionals-fu003
s99305629,SÖDERHAMN,370.00,https://www.ikea.com/us/en/images/products/soederhamn-corner-section-viarp-beige-brown__0802789_pe768594_s5.jpg?f=xxs,Corner section,https://www.ikea.com/us/en/p/soederhamn-corner-section-viarp-beige-brown-s99305629/,sofas-sectionals-fu003
s09319070,FINNALA,1599.00,https://www.ikea.com/us/en/images/products/finnala-sofa-grann-bomstad-golden-brown__0817365_pe773986_s5.jpg?f=xxs,Sofa,https://www.ikea.com/us/en/p/finnala-sofa-grann-bomstad-golden-brown-s09319070/,sofas-sectionals-fu003
s99319103,FINNALA,1599.00,https://www.ikea.com/us/en/images/products/finnala-sofa-with-chaise-orrsta-black-blue__0514246_pe639388_s5.jpg?f=xxs,Sofa,https://www.ikea.com/us/en/p/finnala-sofa-with-chaise-orrsta-black-blue-s99319103/,sofas-sectionals-fu003
s39469497,JÄTTEBO,2720.00,https://www.ikea.com/us/en/images/products/jaettebo-3-5-seat-mod-sofa-w-chaise-armrests-samsala-dark-yellow-green__1109589_pe870079_s5.jpg?f=xxs,3.5-seat mod sofa w chaise,https://www.ikea.com/us/en/p/jaettebo-3-5-seat-mod-sofa-w-chaise-armrests-samsala-dark-yellow-green-s39469497/,sofas-sectionals-fu003
s29319229,FINNALA,2299.00,https://www.ikea.com/us/en/images/products/finnala-sectional-4-seat-corner-gunnared-beige__0514330_pe639412_s5.jpg?f=xxs,"Sectional, 4-seat corner",https://www.ikea.com/us/en/p/finnala-sectional-4-seat-corner-gunnared-beige-s29319229/,sofas-sectionals-fu003
s39443370,VISKAFORS,1399.00,https://www.ikea.com/us/en/images/products/viskafors-sofa-lejde-gray-green-brown__1088068_pe861043_s5.jpg?f=xxs,Sofa,https://www.ikea.com/us/en/p/viskafors-sofa-lejde-gray-green-brown-s39443370/,sofas-sectionals-fu003
s69452099,SÖDERHAMN,619.00,https://www.ikea.com/us/en/images/products/soederhamn-sectional-3-seat-tonerud-gray__1057810_pe848992_s5.jpg?f=xxs,"Sectional, 3 seat",https://www.ikea.com/us/en/p/soederhamn-sectional-3-seat-tonerud-gray-s69452099/,sofas-sectionals-fu003
s79319019,FINNALA,1049.00,https://www.ikea.com/us/en/images/products/finnala-loveseat-gunnared-beige__0514354_pe639442_s5.jpg?f=xxs,Loveseat,https://www.ikea.com/us/en/p/finnala-loveseat-gunnared-beige-s79319019/,sofas-sectionals-fu003
s29336115,FINNALA,1234.00,https://www.ikea.com/us/en/images/products/finnala-sofa-with-headrest-tallmyra-black-gray__0579281_pe675177_s5.jpg?f=xxs,Sofa,https://www.ikea.com/us/en/p/finnala-sofa-with-headrest-tallmyra-black-gray-s29336115/,sofas-sectionals-fu003
s49442426,SMEDSTORP,899.00,https://www.ikea.com/us/en/images/products/smedstorp-loveseat-lejde-red-brown-oak__0989822_pe818624_s5.jpg?f=xxs,Loveseat,https://www.ikea.com/us/en/p/smedstorp-loveseat-lejde-red-brown-oak-s49442426/,sofas-sectionals-fu003
s69471413,JÄTTEBO,1500.00,https://www.ikea.com/us/en/images/products/jaettebo-modular-loveseat-samsala-dark-yellow-green__1109631_pe870125_s5.jpg?f=xxs,Modular loveseat,https://www.ikea.com/us/en/p/jaettebo-modular-loveseat-samsala-dark-yellow-green-s69471413/,sofas-sectionals-fu003
s39471462,JÄTTEBO,580.00,https://www.ikea.com/us/en/images/products/jaettebo-1-5-seat-module-with-storage-samsala-dark-yellow-green__1109575_pe870065_s5.jpg?f=xxs,1.5-seat module with storage,https://www.ikea.com/us/en/p/jaettebo-1-5-seat-module-with-storage-samsala-dark-yellow-green-s39471462/,sofas-sectionals-fu003
s49443360,VISKAFORS,1899.00,https://www.ikea.com/us/en/images/products/viskafors-sofa-hoegalid-brown-brown__1088070_pe861045_s5.jpg?f=xxs,Sofa,https://www.ikea.com/us/en/p/viskafors-sofa-hoegalid-brown-brown-s49443360/,sofas-sectionals-fu003
s19316641,MORABO,1899.00,https://www.ikea.com/us/en/images/products/morabo-sectional-4-seat-with-chaise-grann-bomstad-black-metal__0320981_pe514792_s5.jpg?f=xxs,"Sectional, 4-seat",https://www.ikea.com/us/en/p/morabo-sectional-4-seat-with-chaise-grann-bomstad-black-metal-s19316641/,sofas-sectionals-fu003
s09319254,FINNALA,2399.00,https://www.ikea.com/us/en/images/products/finnala-sectional-5-seat-corner-gunnared-beige__0514333_pe639415_s5.jpg?f=xxs,"Sectional, 5-seat corner",https://www.ikea.com/us/en/p/finnala-sectional-5-seat-corner-gunnared-beige-s09319254/,sofas-sectionals-fu003
s79442444,SMEDSTORP,1499.00,https://www.ikea.com/us/en/images/products/smedstorp-sofa-with-chaise-viarp-beige-brown-oak__0989846_pe818642_s5.jpg?f=xxs,Sofa with chaise,https://www.ikea.com/us/en/p/smedstorp-sofa-with-chaise-viarp-beige-brown-oak-s79442444/,sofas-sectionals-fu003
s19490107,JÄTTEBO,1720.00,https://www.ikea.com/us/en/images/products/jaettebo-2-5-seat-mod-sofa-w-chaise-left-with-headrest-samsala-dark-yellow-green__1172569_pe893363_s5.jpg?f=xxs,2.5-seat mod sofa w chaise,https://www.ikea.com/us/en/p/jaettebo-2-5-seat-mod-sofa-w-chaise-left-with-headrest-samsala-dark-yellow-green-s19490107/,sofas-sectionals-fu003
s69304612,VINLIDEN,699.00,https://www.ikea.com/us/en/images/products/vinliden-loveseat-hakebo-dark-gray__0852701_pe780209_s5.jpg?f=xxs,Loveseat,https://www.ikea.com/us/en/p/vinliden-loveseat-hakebo-dark-gray-s69304612/,sofas-sectionals-fu003
s19317754,MORABO,2849.00,https://www.ikea.com/us/en/images/products/morabo-sectional-5-seat-with-chaise-grann-bomstad-golden-brown-metal__0602473_pe680379_s5.jpg?f=xxs,"Sectional, 5-seat",https://www.ikea.com/us/en/p/morabo-sectional-5-seat-with-chaise-grann-bomstad-golden-brown-metal-s19317754/,sofas-sectionals-fu003
90506236,ÄPPLARYD,1149.00,https://www.ikea.com/us/en/images/products/aepplaryd-sofa-lejde-light-gray__0992909_pe820327_s5.jpg?f=xxs,Sofa,https://www.ikea.com/us/en/p/aepplaryd-sofa-lejde-light-gray-90506236/,sofas-sectionals-fu003
s39442436,SMEDSTORP,949.00,https://www.ikea.com/us/en/images/products/smedstorp-sofa-viarp-beige-brown-oak__0989838_pe818634_s5.jpg?f=xxs,Sofa,https://www.ikea.com/us/en/p/smedstorp-sofa-viarp-beige-brown-oak-s39442436/,sofas-sectionals-fu003
s89537408,EKHOLMA,599.00,https://www.ikea.com/us/en/images/products/ekholma-loveseat-kilanda-light-beige__1376262_pe960437_s5.jpg?f=xxs,Loveseat,https://www.ikea.com/us/en/p/ekholma-loveseat-kilanda-light-beige-s89537408/,sofas-sectionals-fu003
s09494399,KIVIK,2299.00,https://www.ikea.com/us/en/images/products/kivik-sectional-6-seat-tresund-light-beige__1125145_pe875388_s5.jpg?f=xxs,"Sectional, 6 seat",https://www.ikea.com/us/en/p/kivik-sectional-6-seat-tresund-light-beige-s09494399/,sofas-sectionals-fu003
s59319242,FINNALA,1974.00,https://www.ikea.com/us/en/images/products/finnala-sectional-4-seat-corner-with-open-end-gunnared-beige__0514327_pe639421_s5.jpg?f=xxs,"Sectional, 4-seat corner",https://www.ikea.com/us/en/p/finnala-sectional-4-seat-corner-with-open-end-gunnared-beige-s59319242/,sofas-sectionals-fu003
s59510622,JÄTTEBO,4325.00,https://www.ikea.com/us/en/images/products/jaettebo-sectional-6-seat-with-chaise-right-with-headrests-tonerud-gray__1179836_pe896109_s5.jpg?f=xxs,"Sectional, 6-seat",https://www.ikea.com/us/en/p/jaettebo-sectional-6-seat-with-chaise-right-with-headrests-tonerud-gray-s59510622/,sofas-sectionals-fu003
80519531,KIVIK,1199.00,https://www.ikea.com/us/en/images/products/kivik-sofa-grann-bomstad-black__0137863_pe296632_s5.jpg?f=xxs,Sofa,https://www.ikea.com/us/en/p/kivik-sofa-grann-bomstad-black-80519531/,sofas-sectionals-fu003
s29452077,SÖDERHAMN,1118.00,https://www.ikea.com/us/en/images/products/soederhamn-sectional-4-seat-corner-with-open-end-tonerud-gray__1057824_pe849005_s5.jpg?f=xxs,"Sectional, 4-seat corner",https://www.ikea.com/us/en/p/soederhamn-sectional-4-seat-corner-with-open-end-tonerud-gray-s29452077/,sofas-sectionals-fu003
s19449641,SÖDERHAMN,259.00,https://www.ikea.com/us/en/images/products/soederhamn-1-seat-section-fridtuna-light-beige__1057689_pe848892_s5.jpg?f=xxs,1-seat section,https://www.ikea.com/us/en/p/soederhamn-1-seat-section-fridtuna-light-beige-s19449641/,sofas-sectionals-fu003
s39442380,MORABO,1399.00,https://www.ikea.com/us/en/images/products/morabo-5-seat-sofa-with-chaises-gunnared-dark-gray-metal__0602494_pe680402_s5.jpg?f=xxs,5-seat sofa with chaises,https://www.ikea.com/us/en/p/morabo-5-seat-sofa-with-chaises-gunnared-dark-gray-metal-s39442380/,sofas-sectionals-fu003
s99443193,KIVIK,1949.00,https://www.ikea.com/us/en/images/products/kivik-sectional-4-seat-with-chaise-grann-bomstad-black__0151451_pe309530_s5.jpg?f=xxs,"Sectional, 4-seat",https://www.ikea.com/us/en/p/kivik-sectional-4-seat-with-chaise-grann-bomstad-black-s99443193/,sofas-sectionals-fu003
s19319220,FINNALA,1799.00,https://www.ikea.com/us/en/images/products/finnala-sectional-4-seat-with-chaise-tallmyra-beige__0570254_pe666205_s5.jpg?f=xxs,"Sectional, 4-seat",https://www.ikea.com/us/en/p/finnala-sectional-4-seat-with-chaise-tallmyra-beige-s19319220/,sofas-sectionals-fu003
